1782562578.795276	CFH4GCa16FXkd	10.131.176.238	32821	192.132.192.225	53	udp	dns	SF	1.791683	9162	30174	14	22
1782562590.584865	CQO22dreKyVNd	172.127.213.60	58601	172.206.128.164	53	udp	dns	SF	1.844284	4313	24196	27	38
1782562592.273950	CUXNrRleIm9Xm	172.185.206.224	3773	192.28.53.194	443	tcp	ssl	SF	1.536614	5254	47867	24	16
1782562600.744951	CWwOSAlwMv68L	172.133.224.149	62724	192.228.187.17	53	udp	dns	SF	3.573053	2189	30522	17	11
1782562605.907912	CdJs69qxgrqcR	172.133.224.149	22655	10.76.168.51	443	tcp	ssl	SF	2.205038	3171	43903	12	6
1782562610.894840	C20CF6ygbnlzB	10.131.176.238	33499	192.21.135.2	53	udp	dns	SF	2.369852	10962	45282	12	9
1782562620.540460	C19Z9ZuuKuDvJ	172.133.224.149	60353	192.1.13.211	443	tcp	ssl	SF	1.205868	13452	848	20	42
1782562624.910441	C8deIzBuxD0he	192.145.126.156	51108	192.128.14.45	53	udp	dns	SF	2.704305	6985	5160	19	40
1782562630.081613	Coo4AxTDtnVeg	192.175.224.53	57350	10.84.251.133	53	udp	dns	SF	1.521944	1848	14482	12	35
1782562636.518707	CfGGZ4zxw0Dg9	172.185.206.224	42882	10.255.87.78	53	udp	dns	SF	0.358387	723	2703	25	14
1782562640.429745	CE3iBsXHHOLgB	10.131.176.238	1466	10.30.92.11	53	udp	dns	SF	4.424210	13697	5658	18	27
1782562651.290401	CIMPOt1lu6tZy	192.175.224.53	7957	192.2.151.214	123	udp	ntp	SF	0.470523	11508	23527	22	31
1782562651.585863	C5TfjkYPlLeVp	172.133.224.149	46193	10.63.66.19	80	tcp	http	SF	3.976318	4835	9004	11	50
1782562668.625439	Cj3Lzu5fxQioh	192.187.250.45	5925	10.206.44.97	123	udp	ntp	SF	4.482338	5656	38574	7	13
1782562677.307783	Chk6825PpmPCg	192.187.250.45	32641	172.18.59.152	25	tcp	smtp	SF	3.179839	9303	14369	25	22
1782562679.516806	CQuipCirzil79	172.210.170.254	37337	192.78.2.240	53	udp	dns	SF	0.077518	5848	14375	11	45
1782562690.735141	CryQ7ey8OW39A	192.145.126.156	22638	172.15.161.112	123	udp	ntp	SF	1.300670	11458	45047	18	12
1782562712.109477	CPFR5UJELk9QG	192.41.161.169	61835	172.166.140.151	443	tcp	ssl	SF	0.868926	6272	8706	6	43
1782562716.880166	C0kz8btZ1Lkng	192.187.250.45	2402	192.104.22.124	80	tcp	http	SF	2.035738	6104	26543	6	48
1782562736.069962	CwPEhWq8F7Hs8	172.185.206.224	5969	192.183.97.236	443	tcp	ssl	SF	4.320067	5040	39912	8	18
1782562740.185389	CQoLMYyDqrlvQ	172.127.213.60	28613	192.46.236.244	53	udp	dns	SF	4.266288	9759	9151	3	29
1782562750.853017	CnCz4xLkkt4Na	192.41.161.169	12803	10.163.5.37	443	tcp	ssl	SF	0.182732	10525	17520	14	48
1782562751.051039	CUbILgXCaEvYc	10.131.176.238	45784	192.56.132.248	53	udp	dns	SF	1.098051	3952	30445	20	17
1782562754.676899	CLlV9e8UgAVgO	10.131.176.238	59485	172.242.143.119	123	udp	ntp	SF	4.125302	13055	44377	20	23
1782562754.859853	CAN4ICCHP16o9	172.185.206.224	13259	192.6.156.100	53	udp	dns	SF	4.211370	3180	30828	10	5
1782562762.965084	CDlCps9F2dzyZ	172.127.213.60	36306	10.46.231.106	80	tcp	http	SF	1.512115	5394	3148	18	17
1782562767.184063	C8vVb0gwC82cT	172.127.213.60	1765	10.171.114.115	80	tcp	http	SF	0.660824	8042	29497	4	27
1782562790.568513	CTKshylVeqWUa	172.210.170.254	61755	192.182.143.227	25	tcp	smtp	SF	3.033476	11339	16928	14	7
1782562791.535228	CL9F7epFhkUtb	172.185.206.224	25178	10.97.199.116	25	tcp	smtp	SF	1.043218	7518	19517	20	30
1782562809.083689	CxFOS5MD82d56	10.131.176.238	9878	192.140.240.216	80	tcp	http	SF	1.667699	3778	28199	30	9
1782562815.106583	C0Dz8RIdtoIGD	192.41.161.169	5451	172.0.12.164	53	udp	dns	SF	1.583151	14163	32990	13	21
1782562824.608814	Cv1e5Ne88LGLH	192.187.250.45	65296	172.67.77.157	80	tcp	http	SF	1.163487	4395	49791	20	31
1782562827.895686	C95uPxyRIYJDD	192.175.224.53	46662	192.36.249.185	80	tcp	http	SF	3.061725	277	10267	24	24
1782562832.284065	CryZQZW6YviwF	192.175.224.53	7984	172.117.19.59	80	tcp	http	SF	1.854897	14753	34824	20	8
1782562835.705455	CAzPpTTILZsuA	192.215.46.160	63897	10.51.223.108	25	tcp	smtp	SF	2.576061	917	29651	26	48
1782562850.464364	C8hWv46PEqStx	192.215.46.160	48619	192.24.35.95	53	udp	dns	SF	3.230006	4098	33047	19	28
1782562876.730734	Cwp8YPcRhM9bl	192.41.161.169	19716	10.188.130.185	53	udp	dns	SF	3.008677	7601	7348	28	34
1782562893.030880	CTAeZdfSElATy	172.133.224.149	4674	172.168.60.164	123	udp	ntp	SF	4.488479	399	42513	26	38
1782562900.809880	CyXpSKv9DCwOI	172.185.206.224	31999	10.254.116.183	80	tcp	http	SF	2.187246	10579	23529	24	30
1782562908.961583	CYl0llIt5YjQ9	192.175.224.53	45344	10.24.115.235	80	tcp	http	SF	4.253919	13640	41209	27	19
1782562921.103833	CqRUOTdPsF0i5	192.41.161.169	62137	10.31.48.252	443	tcp	ssl	SF	1.555599	12070	23976	22	36
1782562941.056038	ClENB95Rum6mt	172.133.224.149	55216	172.31.85.170	25	tcp	smtp	SF	2.733020	2160	16244	3	35
1782562950.563823	CUnaZAFwjSNIO	192.187.250.45	11880	172.161.227.33	25	tcp	smtp	SF	2.126134	1403	15141	22	32
1782562956.830043	CKSDP6nAsHTBW	172.133.224.149	34487	192.90.142.240	53	udp	dns	SF	2.098066	14195	2224	8	15
1782562963.276879	C8OWYIONf5KXh	192.41.161.169	62880	192.221.200.37	53	udp	dns	SF	0.863351	5962	16692	11	48
1782562975.983279	CzdUBqaDsglYI	10.131.176.238	54627	172.205.66.26	80	tcp	http	SF	0.711055	9377	11594	25	48
1782562978.749895	CBeH0jWN7qjZj	192.175.224.53	52333	172.147.116.77	123	udp	ntp	SF	0.898123	1213	11511	24	32
1782562988.373847	Cc5Lv7pxz4FiQ	172.127.213.60	47973	10.115.77.248	53	udp	dns	SF	0.057377	8591	41784	19	3
1782562990.883095	CNG4z3DjUYZ2A	192.215.46.160	55151	172.147.149.179	123	udp	ntp	SF	3.151117	394	14005	30	13
1782562991.387365	CSZlqezoDMfxO	192.41.161.169	50652	10.31.119.203	53	udp	dns	SF	4.376706	11090	31888	25	18
1782562998.986393	CH2zCBirpOVA8	192.215.46.160	61698	172.162.221.38	443	tcp	ssl	SF	2.448366	12400	49085	11	35
1782563010.704862	Cb4f7fR9nCBwj	192.215.46.160	48853	10.51.251.32	80	tcp	http	SF	2.842067	5219	36670	22	11
1782563015.803488	CBkgPPIERjNbR	192.175.224.53	18656	10.100.17.186	80	tcp	http	SF	0.159105	8189	34425	16	22
1782563017.152495	CjnT5ZVJNGEzm	192.145.126.156	40416	10.124.55.179	53	udp	dns	SF	0.179895	289	4795	19	18
1782563020.048355	CcjyZG2W6mcyi	172.210.170.254	8514	10.118.43.82	53	udp	dns	SF	1.440042	5378	3334	29	45
1782563021.263179	Cp6jrL2oQX9DN	192.145.126.156	14588	10.205.132.31	123	udp	ntp	SF	3.824479	11899	805	21	27
1782563025.327595	Cc1CJBR40dMRw	10.131.176.238	64372	172.5.181.29	53	udp	dns	SF	2.538575	14310	21846	14	11
1782563027.472268	CMlv535lMppHd	172.185.206.224	14806	192.159.42.51	53	udp	dns	SF	3.271842	2966	48530	9	45
1782563027.745794	CV5WbtWXvGbrl	10.131.176.238	62533	10.79.179.32	443	tcp	ssl	SF	2.310082	5122	41390	30	8
1782563033.776021	CqJnZMn6r5XU9	192.41.161.169	16199	172.238.154.221	53	udp	dns	SF	1.376291	12270	28160	6	43
1782563059.784696	CZWeyzR2LX15s	192.145.126.156	44832	172.52.239.229	53	udp	dns	SF	1.320614	11675	32646	16	4
1782563090.508844	CZxwxcWvHgMCB	192.41.161.169	43249	192.80.34.93	123	udp	ntp	SF	0.869491	2283	49155	16	33
1782563094.814434	C4HGEEYp6XrRS	172.127.213.60	43308	172.65.92.184	443	tcp	ssl	SF	4.902372	10429	49441	18	29
1782563099.229470	Cm26FTV20pJTa	192.215.46.160	58280	10.69.250.13	123	udp	ntp	SF	3.646418	324	16241	11	48
1782563100.282885	CZXHIbQf493Op	172.133.224.149	56038	10.126.174.254	123	udp	ntp	SF	2.582201	5175	38923	22	10
1782563122.897337	CNAbTxOhzaWSk	172.185.206.224	61119	10.20.200.163	80	tcp	http	SF	3.176186	1196	27660	6	31
1782563131.739213	CYKO93K9lsBS8	192.175.224.53	31639	172.90.9.88	53	udp	dns	SF	3.135877	3390	49574	7	3
1782563133.143343	CXHmGvvP9HvR3	172.210.170.254	25870	172.234.51.195	443	tcp	ssl	SF	2.520975	9162	14242	7	28
1782563137.062129	CmVGRRSlg7KjY	172.210.170.254	54843	10.149.37.45	123	udp	ntp	SF	4.895642	9416	26556	14	9
1782563144.026768	Cumi3AjeNdW8u	172.185.206.224	5376	172.18.158.142	443	tcp	ssl	SF	4.731101	13009	3910	7	21
1782563146.924909	Cl8ysknBawbBK	172.133.224.149	41849	172.16.39.205	80	tcp	http	SF	2.360086	4372	1126	21	22
1782563156.609061	CMgM6jm99W40T	192.187.250.45	65263	10.43.101.72	53	udp	dns	SF	3.643706	13347	41665	9	33
1782563157.483750	CzyId1EsMHI9P	192.175.224.53	55458	10.67.50.154	80	tcp	http	SF	1.724885	13880	46338	10	50
1782563174.024645	CsAvIvrPO4CVP	172.210.170.254	43150	172.77.210.138	25	tcp	smtp	SF	0.225317	10829	23631	23	26
1782563177.562342	CPbvRjhQifJiG	172.133.224.149	9201	10.94.125.182	80	tcp	http	SF	1.973719	12301	22837	19	42
1782563184.164619	CrfcWD1lP0quC	172.133.224.149	5190	172.217.121.201	80	tcp	http	SF	0.780725	4337	25909	3	22
1782563194.692529	Cold1QqsQLIi6	192.187.250.45	65519	172.90.248.231	80	tcp	http	SF	4.894511	3865	44194	15	46
1782563195.079597	CKi9w1WNyNw1O	172.210.170.254	44140	172.128.158.3	443	tcp	ssl	SF	4.291201	5481	21185	22	8
1782563197.132104	CI3ntFRGtgqYh	192.215.46.160	51533	172.118.45.190	443	tcp	ssl	SF	4.615454	4584	49649	17	17
1782563204.901410	CaoqWQNqWA5GM	172.210.170.254	16596	172.74.170.177	25	tcp	smtp	SF	2.691178	8309	26192	23	14
1782563210.929159	CSxgBzhyZ31KQ	172.127.213.60	2522	192.159.18.88	80	tcp	http	SF	2.298174	2480	49554	24	33
1782563211.023507	Cg7nEn2i5BbGY	192.145.126.156	44911	10.166.128.16	25	tcp	smtp	SF	1.376191	2247	32469	10	42
1782563216.161647	C7bkKlFiSGpWJ	172.133.224.149	55538	172.164.200.94	25	tcp	smtp	SF	1.022788	482	43534	18	37
1782563218.095039	CmqUuElHWv99g	192.145.126.156	17129	172.226.27.19	25	tcp	smtp	SF	2.304854	12689	13060	23	19
1782563225.147377	CdnrTq0deiCDA	172.210.170.254	5107	10.182.214.194	443	tcp	ssl	SF	1.498926	3595	31475	22	32
1782563226.316820	C99FayJlN6O34	192.145.126.156	63290	10.18.5.93	123	udp	ntp	SF	1.557735	13086	12551	29	22
1782563233.993702	CKuQgsmnu8CKi	192.215.46.160	14960	172.205.30.40	25	tcp	smtp	SF	0.853516	14038	19272	3	7
1782563235.995338	CqciRuKNVh8k9	192.175.224.53	46467	172.125.165.53	123	udp	ntp	SF	4.348110	10148	14944	7	17
1782563243.503910	Cc8zDNu0AIrID	172.127.213.60	47066	172.229.177.103	25	tcp	smtp	SF	2.667524	2886	39419	19	35
1782563248.295223	CWoCllVnpFvft	10.131.176.238	6974	172.49.56.198	53	udp	dns	SF	4.379661	11615	44174	17	8
1782563260.741215	Cg8tVQJvYj3B8	172.127.213.60	27884	192.45.248.154	80	tcp	http	SF	2.185712	10526	30320	19	7
1782563307.869379	CXqTF9GE4gpCw	172.185.206.224	42631	192.112.40.243	80	tcp	http	SF	4.940626	9776	19988	19	27
1782563311.891147	CQbxUlE8DAT1y	192.187.250.45	31556	172.127.220.224	443	tcp	ssl	SF	4.267169	6661	9727	23	35
1782563318.511868	CJHVF4sd61zrB	192.41.161.169	37610	10.63.121.42	53	udp	dns	SF	1.350904	12679	2200	26	30
1782563322.425504	CWJ8vv5wysnQm	172.185.206.224	46288	10.246.155.173	53	udp	dns	SF	4.550217	9506	24168	4	38
1782563325.924044	ColN6wHIScrNo	192.187.250.45	45381	172.38.57.97	123	udp	ntp	SF	0.233933	2830	31380	17	19
1782563326.956381	CkrMqICETQljN	192.215.46.160	55386	10.28.240.162	123	udp	ntp	SF	4.215885	5011	20793	4	18
1782563343.004374	COoeAzm3kr3MD	192.175.224.53	57180	172.129.111.18	80	tcp	http	SF	2.500853	12062	7959	19	26
1782563344.655638	CDy7SCei7doy3	10.131.176.238	12865	10.209.142.189	25	tcp	smtp	SF	2.739720	12165	45846	4	36
1782563350.775300	Cod36d9ERrc0J	192.145.126.156	51580	172.229.241.149	80	tcp	http	SF	1.330289	11592	46038	16	21
1782563354.831926	CDIXFUFggvL8M	172.127.213.60	36308	172.238.80.125	80	tcp	http	SF	1.624807	6945	9600	20	22
1782563368.698388	CJ39DU0k0XMJb	172.133.224.149	33553	192.148.239.150	443	tcp	ssl	SF	0.085812	11987	44231	17	4
1782563369.545959	Cq0RgaWf3SwOJ	192.145.126.156	8278	172.67.147.59	53	udp	dns	SF	3.806769	13863	35355	25	36
1782563375.009641	CoZbfcNQM2bf0	172.127.213.60	14498	192.253.87.234	53	udp	dns	SF	1.261109	1101	7573	16	10
1782563377.625659	C22iEhZK6hvvh	192.175.224.53	11548	172.91.93.1	53	udp	dns	SF	4.921631	3275	412	15	45
1782563389.066767	CLxhsLzzL60I4	192.145.126.156	57048	192.113.223.167	443	tcp	ssl	SF	4.667651	5491	13848	9	13
1782563390.235208	Cqn0nkw644oGy	172.210.170.254	33648	192.198.20.205	80	tcp	http	SF	4.206179	5506	49652	16	34
1782563390.281780	CGYWaczsSqFVy	192.215.46.160	38562	192.38.254.254	123	udp	ntp	SF	2.736905	8335	49702	29	35
1782563394.578976	CYLtomGDm9s3Z	192.215.46.160	5924	172.30.45.83	443	tcp	ssl	SF	4.028513	10483	31149	3	16
1782563395.764449	CNnmPZGeMc3Jo	172.127.213.60	24882	192.170.236.93	443	tcp	ssl	SF	3.051000	6678	28181	14	46
1782563415.970362	Cn8hpkoTBSRzx	10.131.176.238	51974	10.87.11.133	80	tcp	http	SF	2.757831	6868	36332	3	13
1782563423.233564	CgsgLPXy2bsrE	172.210.170.254	61330	10.23.103.206	123	udp	ntp	SF	1.498768	1092	36639	11	34
1782563441.305449	CxIy4YkEJNdD0	192.41.161.169	63369	172.76.52.143	123	udp	ntp	SF	0.828338	3450	21571	4	36
1782563451.223585	CJvsd8o4ebCta	172.127.213.60	10607	192.186.92.78	80	tcp	http	SF	4.635774	3968	41390	8	31
1782563459.581079	CufikpSYBSATM	192.215.46.160	22136	192.214.22.60	80	tcp	http	SF	1.187986	8671	24518	30	9
1782563463.300720	Crk1rWRj2KxYS	192.175.224.53	36159	192.62.25.14	123	udp	ntp	SF	2.430322	293	30107	26	3
1782563470.803109	CREmOf1PA51Tu	192.175.224.53	23108	172.49.251.186	80	tcp	http	SF	3.595462	6055	4224	6	22
1782563494.127707	CvRWOvs9hvqkV	192.175.224.53	64788	192.118.151.192	80	tcp	http	SF	3.049480	13208	26594	28	14
1782563505.534447	C7YuvABuyjavh	172.185.206.224	11587	192.46.193.108	53	udp	dns	SF	1.667471	10066	16007	26	16
1782563509.009976	C1x02sdwtLE1Y	192.145.126.156	23976	192.208.107.159	53	udp	dns	SF	3.888262	7143	31652	3	3
1782563517.619936	CACP5k0kGbHqW	172.133.224.149	45895	172.61.136.159	443	tcp	ssl	SF	1.868059	11230	40312	27	40
1782563527.553939	CRglXdCm17PTH	192.215.46.160	17570	10.253.25.166	80	tcp	http	SF	0.532133	9154	18182	4	44
1782563532.747977	ClEs7WoMzjLfD	10.131.176.238	42423	172.98.189.25	123	udp	ntp	SF	4.032202	12588	8682	26	5
1782563533.853809	CIStexbeswcjX	172.210.170.254	3092	172.2.43.144	53	udp	dns	SF	2.541036	14362	5687	6	49
1782563548.724321	CYsph1WPUWTvR	192.41.161.169	4891	10.96.173.74	443	tcp	ssl	SF	0.660999	10088	46616	30	7
1782563558.096920	CQwNR5nfizeZq	192.175.224.53	29739	10.215.254.141	443	tcp	ssl	SF	2.767059	1891	11526	6	3
1782563559.487637	CaajqD9GOWm8f	192.215.46.160	23649	10.100.152.190	25	tcp	smtp	SF	3.241389	12998	2403	22	17
1782563560.958169	Cbt5SfaU1irrt	192.41.161.169	56611	172.31.179.15	123	udp	ntp	SF	0.112797	648	26531	14	26
1782563578.288226	CLBBorCq4xz7E	172.127.213.60	8305	10.3.254.129	53	udp	dns	SF	3.682219	14333	3129	23	10
1782563580.554409	CJrY3zBf94p9w	192.175.224.53	51809	192.112.10.68	443	tcp	ssl	SF	4.076014	519	7659	22	30
1782563595.995887	CJGhyj2Be9eW2	192.41.161.169	27029	192.101.75.193	123	udp	ntp	SF	3.561405	9589	49348	12	19
1782563597.181306	CQ3UXPkjDeTZd	172.210.170.254	46664	10.34.62.237	123	udp	ntp	SF	4.575458	1715	24544	7	9
1782563614.428771	Cfe5NuNkI5Kki	172.127.213.60	35134	172.79.17.57	123	udp	ntp	SF	3.553203	11099	10999	16	12
1782563619.017475	CMwC3bjgoEfFa	10.131.176.238	35281	10.19.83.156	443	tcp	ssl	SF	1.617842	4351	41614	21	19
1782563626.574629	CAJxPt409STGE	10.131.176.238	13124	10.192.154.183	25	tcp	smtp	SF	4.645112	8255	44992	6	16
1782563629.170935	CO66DlkT9Kf8p	192.41.161.169	36504	172.164.94.204	123	udp	ntp	SF	1.909538	7751	38912	21	23
1782563629.512826	C6vbcFCmk7ygJ	192.145.126.156	13673	172.52.188.38	443	tcp	ssl	SF	2.004944	13499	33461	4	32
1782563630.417790	CBNvMnelFtU5L	172.185.206.224	55170	192.21.166.226	123	udp	ntp	SF	3.833967	6132	43582	24	25
1782563637.071362	CfXe6AggbSEM7	192.187.250.45	2974	172.0.10.93	80	tcp	http	SF	4.124714	10336	8422	24	29
1782563637.215463	CUuorq1ROGtx9	192.175.224.53	38867	172.141.224.58	53	udp	dns	SF	3.616149	8420	33344	10	30
1782563639.576534	CFZ1KJqRx65Nd	10.131.176.238	6008	192.73.136.164	80	tcp	http	SF	3.135743	13917	49489	12	32
1782563639.611218	CkMXOBE8bIAFv	172.185.206.224	16745	10.77.136.115	80	tcp	http	SF	3.496377	14880	43268	14	14
1782563652.621049	Cez0cp936ybeI	172.127.213.60	2476	172.204.117.28	443	tcp	ssl	SF	0.434257	10303	1633	21	20
1782563669.000647	CXQCoT6X67ZXe	10.131.176.238	2128	10.3.85.159	123	udp	ntp	SF	2.658484	3209	17234	21	42
1782563679.590865	CUuvq15Eyj0dO	192.215.46.160	27389	192.231.71.180	53	udp	dns	SF	4.949599	11487	12363	4	15
1782563688.254189	CDPRte2gPCJwq	192.175.224.53	53014	192.45.155.239	123	udp	ntp	SF	2.051077	613	17843	29	13
1782563688.592204	CzuMRSWFxVqJs	172.210.170.254	34164	10.41.14.231	80	tcp	http	SF	3.043536	6995	9153	24	45
1782563692.445307	CfuON7uXf1OGa	172.127.213.60	32451	192.39.30.191	80	tcp	http	SF	2.772315	12934	10237	13	36
1782563703.582426	CY0STsLMl1HQ5	172.133.224.149	45872	172.6.124.75	53	udp	dns	SF	3.120408	7552	44349	13	30
1782563717.656987	CQZkRczSJBPgL	172.185.206.224	61648	172.234.193.101	80	tcp	http	SF	3.711396	9457	23693	10	13
1782563728.990465	C6QND8rqviijm	172.133.224.149	16078	10.220.113.223	80	tcp	http	SF	2.636012	5701	1427	21	16
1782563729.595609	CVhogH45dTJFe	192.187.250.45	20761	172.19.41.8	25	tcp	smtp	SF	3.748562	12165	22167	25	29
1782563732.074904	CYqxj4k5e9V2Z	172.127.213.60	57201	172.151.201.55	80	tcp	http	SF	4.443888	8674	3229	28	12
1782563761.063906	CDOSGfsxTvsPD	192.145.126.156	9082	10.32.114.138	123	udp	ntp	SF	3.597246	3122	49881	28	11
1782563761.203105	CWmOq0EEheHGQ	192.175.224.53	23592	172.148.208.180	80	tcp	http	SF	0.978135	9819	18572	16	15
1782563763.282608	C9tX4C9AI5LcB	172.133.224.149	19510	10.235.243.188	80	tcp	http	SF	4.242685	14163	32690	14	33
1782563793.947149	CNmUzSd5z5t4x	172.127.213.60	22620	10.66.76.56	53	udp	dns	SF	1.565327	4011	12943	11	20
1782563801.132603	CZQBa5T6sTyZU	192.187.250.45	40958	172.231.32.227	443	tcp	ssl	SF	0.978255	10594	40117	14	10
1782563804.636290	CJMSdtA4hAts6	172.133.224.149	2028	192.39.93.71	25	tcp	smtp	SF	3.824455	8710	17151	25	12
1782563817.414723	CyIQnZbEi2Qzc	172.185.206.224	11819	10.118.84.177	25	tcp	smtp	SF	4.356072	2300	4571	13	11
1782563827.480106	CCHiklP3XEhed	172.127.213.60	41176	192.107.204.244	53	udp	dns	SF	2.121471	3073	46091	30	33
1782563842.379769	CgB85bBBWy1Ch	10.131.176.238	41907	192.225.21.68	443	tcp	ssl	SF	1.457347	12525	28764	10	3
1782563843.617308	CDdI6annV77vi	172.185.206.224	60312	10.35.186.68	123	udp	ntp	SF	4.218828	13843	5963	5	36
1782563847.934450	CRbjKJA6wY0gN	192.215.46.160	23114	172.106.202.250	80	tcp	http	SF	1.459984	4127	11187	20	37
1782563848.382942	CLDdKMCa6Cw6M	172.133.224.149	44419	192.82.199.144	80	tcp	http	SF	2.287572	11070	2295	3	28
1782563858.929519	COBUlDODPcVo7	172.210.170.254	9412	192.217.220.76	123	udp	ntp	SF	3.119196	7862	38061	14	9
1782563871.574707	CKeu1F1VfEgEV	192.41.161.169	43891	10.127.243.236	123	udp	ntp	SF	4.774959	10440	10906	14	19
1782563874.426455	C00AW3UhA8HBQ	192.175.224.53	26710	10.231.185.98	123	udp	ntp	SF	2.245474	5166	34874	19	25
